population,profile_id,source_batch,source_simulation_id,GCaL,GK1,GKr,GKs,GKur,Gto,GKACh,GNa,GNaK,GNCX,GSK,GK2P,GSAC
IREpAF,2496,initial,67,1.24259660300162,0.811905548790842,1.67055164743275,0.719498545736504,0.632835845194057,1.85937312010978,0.700874451013661,1.23485771092587,1.65666324217971,1.79104367452413,1.36491348563901,0.844935761889209,1.44407971515849
IREpAF,2677,initial,70,1.34583582824374,0.532558125456199,1.37770395484501,1.04391155779949,1.7732603271804,0.972460461143785,0.739249056327198,1.72175960531619,1.64487529096442,1.0735312513268,1.97018440291499,1.45238833854884,0.955081600863196
IREpAF,2818,initial,72,1.21410239386367,0.939130992060863,1.29536358068225,1.34248993973048,0.661764242038714,1.9966097931112,0.692082365210016,1.72969176327066,0.63617939523293,1.9491219266386,0.879976987022023,1.62377056096545,1.81987624991087
IREpAF,2890,initial,73,0.921682064430388,0.708345411443608,1.58478322435614,0.526339162433136,1.30324074693286,0.958941234962021,1.60810909691501,1.44469621320663,0.511296163886491,1.64521077924873,0.629672046296674,1.30438846908571,0.665568958252649
IREpAF,2906,initial,74,1.18109926469467,0.636625626968999,0.986071273233702,1.18181074192575,0.876737364625819,1.50227021187203,1.45011746594518,1.54898727743056,1.43235614128411,1.74322568248715,1.98943869920895,0.863610129496005,1.19646807888731
IREpAF,2967,initial,77,1.3003958400075,0.708948219553226,0.909280277113765,0.608960901991724,0.848732796703026,1.70224484518151,0.543990800652505,1.29276639402458,1.97630192367411,1.29818946447753,0.767895189628469,1.44301185268083,1.41992349573493
IREpAF,2984,initial,78,1.0695493142376,0.535570555431194,0.729627355582673,0.932015858706371,1.56391559771971,1.66745708768705,0.953862210778043,1.99017535543932,1.11640737138822,1.07032877811404,1.28872673585646,0.783472218020817,0.725804153371874
IREpAF,3032,initial,79,1.55638624409245,0.90897585396261,1.05934663431264,0.888851624231441,1.34412096136129,1.52733920045897,1.29449180764979,1.5439546662587,1.16035153863947,1.51906953974493,1.37086851058743,1.84793753496864,1.78922695732741
IREpAF,3062,initial,80,1.08664595111113,0.84636965966508,1.38933544273778,0.802703871260173,1.16580190835705,1.56432803403782,0.778462913525785,1.23668653007061,0.864127308398542,1.42326405361871,1.72312732867291,0.806372788302397,1.08054297193069
IREpAF,3255,initial,84,1.42730493923076,0.960114716204273,1.68700971075778,1.48644281819801,1.05468678252677,1.94545939982711,0.938038623755105,1.25676813078643,1.08141401129947,1.75579904580645,0.629456446446046,1.35871414565716,1.53003666412274
IREpAF,3269,initial,86,1.3150792710754,0.789092607506018,1.21770713165677,1.83009717572958,1.672296681779,1.84383149029254,0.712757329101571,1.61937587186468,0.652447166542403,1.28800139834332,1.3352414652039,0.710926243558386,0.661827584204748
